Trace
EMI:FSCAN
A.18.24,N9010A
507 B25 EP3 FS1 P07 ,01

Preselector,Off
Scan Type,Smooth
Number of scans,1
Y Axis Unit,dBuV
Ref Level Offset,-10 dB
Coupling,DC
Input Z Correction,50 ohm

Start Frequency, Stop Frequency, RBW, Scan Points
150000,30000000,9000,13268

DATA
Trace,1
Detector,Peak
8265546.0918067386,11.7215573431649
8267796.0352754956,19.4442746283211
8270045.9787442526,12.258323395411
8272295.9222130105,20.0231930853524
8274545.8656817675,12.6089703680672
8276795.8091505244,19.819846832911
8279045.7526192814,11.8254544378914
8281295.6960880384,19.4928891302743
8283545.6395567954,12.4073025824227
8285795.5830255523,19.8973385931649
8288045.5264943093,11.4507138373055
8290295.4699630663,19.7695920111336
8292545.4134318233,11.4858319403328
8294795.3569005812,19.3437802435555
8297045.3003693381,11.9411923529305
8299295.2438380951,19.2567288519539
8301545.1873068521,12.5273968817391
8303795.1307756091,18.9937588812508
8306045.074244366,11.1302487494149
8308295.017713123,18.9256360174813
8310544.96118188,12.0959469916024
8312794.9046506369,18.8909756781258
8315044.8481193939,12.0394742132821
8317294.7915881518,18.7283322455086
8319544.7350569088,11.4362485052743
8321794.6785256658,18.5773236395516
8324044.6219944227,12.8439938666024
8326294.56546318,19.0079190375008
8328544.5089319367,12.2523953558602
8330794.4524006937,19.0779492499032
8333044.3958694506,11.6186520697274
8335294.3393382076,18.7553631903328
8337544.2828069646,12.2528454901375
8339794.2262757225,18.7846600653328
8342044.1697444795,12.0203854681649
8344294.1132132364,18.5813061834969
8346544.0566819934,11.8475720526375
8348794.00015075,18.8345105292
8351043.9436195074,14.2164914251961
8353293.8870882643,18.2560193182625
8355543.8305570213,12.7931515814461
8357793.7740257783,18.2896573187508
8360043.7174945353,12.7759167792
8362293.6609632932,17.4712521673836
8364543.60443205,12.7776028753914
8366793.5479008071,18.655067169825
8369043.4913695641,12.0275113226571
8371293.4348383211,17.4469601751961
8373543.378307078,12.9365231634774
8375793.321775835,17.5547787787118
8378043.265244592,12.6400906683602
8380293.208713349,19.1544568182625
8382543.1521821059,13.6509091498055
8384793.0956508638,16.9677579046883
8387043.0391196208,14.2720105292
8389292.9825883768,18.5282055975594
8391542.9260571338,14.0163113714852
8393792.86952589,18.0325772406258
8396042.8129946478,15.3353497625985
8398292.7564634047,16.5656277777352
8400542.6999321617,14.2217633368172
8402792.6434009187,17.6418606878914
8405042.5868696757,13.5763775946297
8407292.5303384345,17.1171490790047
8409542.4738071915,14.7892911078133
8411792.4172759484,16.2638013006844
8414042.3607447054,13.6087720038094
8416292.3042134624,18.3229977728524
8418542.24768222,14.3360440375008
8420792.1911509763,16.4707181097664
8423042.1346197333,13.961089813868
8425292.07808849,17.3550107123055
8427542.0215572473,14.8846585394539
8429791.9650260061,16.4522397162118
8432041.9084947631,14.8921506048836
8434291.85196352,15.8315884710946
8436541.795432277,15.123557770411
8438791.738901034,16.4832455755868
8441041.682369791,14.3153073431649
8443291.6258385479,15.1805874945321
8445541.5693073049,15.4627682806649
8447791.5127760619,16.2466427923836
8450041.4562448189,14.7563016058602
8452291.3997135758,15.8426053167977
8454541.3431823328,14.9281155707039
8456791.28665109,15.0300137640633
8459041.2301198468,15.4125439764657
8461291.1735886037,15.6467740179696
8463541.11705736,14.8587567450203
8465791.0605261177,15.2311017157235
8468041.0039948747,15.5990750433602
8470290.9474636316,14.7965466620125
8472540.8909323886,14.9100567938485
8474790.8344011456,15.1660840155282
8477040.7778699026,15.1298367621102
8479290.72133866,14.2938763739266
8481540.6648074165,15.2013013006844
8483790.6082761735,15.1810910345711
8486040.55174493,14.685340607325
8488290.4952136874,14.1328808905282
8490540.4386824444,14.567779266993
8492790.3821512014,13.9324490667977
8495040.3256199583,14.9285809637703
8497290.2690887172,13.6680447699227
8499540.2125574742,15.0727536322274
8501790.1560262311,14.3865735174813
8504040.0994949881,15.3695981146493
8506290.0429637451,13.9912640692391
8508539.986432502,14.6064221502938
8510789.929901259,12.9809109808602
8513039.873370016,15.8629529120125
8515289.816838773,12.5230710150399
8517539.76030753,15.8108517767586
8519789.7037762888,14.397613251368
8522039.6472450458,14.7655789496102
8524289.5907138027,12.3519360663094
8526539.53418256,16.3870694281258
8528789.4776513167,9.84820529238363
8531039.4211200736,15.7431485296883
8533289.36458883,10.7688672186532
8535539.3080575876,15.9367367865243
8537789.2515263446,13.7804944159188
8540039.1949951015,16.1288907171883
8542289.1384638585,10.8958203436532
8544539.0819326155,17.0030285956063
8546789.0254013725,10.1646115423836
8549038.96887013,15.5666119696297
8551288.9123388864,10.3567807318368
8553538.8558076434,16.5032498480477
8555788.7992764,14.8341061712899
8558038.7427451573,16.2955319525399
8560288.6862139143,11.2732846380868
8562538.6296826713,15.80570193545
8564788.5731514283,9.94593020693441
8567038.5166201852,16.1243588568368
8569288.4600889422,10.7357098700203
8571538.4035577,16.7701947333016
8573788.3470264561,10.9656674505868
8576038.290495215,15.1840283514657
8578288.233963972,10.5994488836922
8580538.1774327289,16.4972531439461
8582788.1209014859,11.9490506292977
8585038.0643702429,15.8518597723641
8587288.007839,10.467567169825
8589537.9513077568,16.3886487127938
8591787.8947765138,9.28125735537191
8594037.83824527,16.1401898504891
8596287.7817140277,13.2045666815438
8598537.7251827847,17.0215832831063
8600787.6686515417,9.04610415712972
8603037.6121202987,16.5928494574227
8605287.5555890556,9.46363803164144
8607537.4990578126,16.5567090155282
8609787.44252657,11.1040494085946
8612037.3859953266,16.0959775091805
8614287.3294640835,12.2282483221688
8616537.27293284,16.1150967718758
8618787.2164015975,12.5062329413094
8621037.1598703563,16.0527875067391
8623287.1033391133,11.4856640936532
8625537.04680787,15.7055050970711
8627786.9902766272,11.7388836981453
8630036.9337453842,15.7333447577157
8632286.8772141412,10.5016858221688
8634536.8206828982,16.8313672186532
8636786.7641516551,9.81121035830159
8639036.7076204121,16.8650433661141
8641286.65108917,10.4003293158211
8643536.5945579261,15.9593655707039
8645786.538026683,12.5351330877938
8648036.48149544,15.6324154974618
8650286.424964197,10.7177502752938
8652536.368432954,17.0808713080086
8654786.31190171,12.7812955023446
8657036.2553704679,16.3264233709969
8659286.1988392249,13.7150265814461
8661536.1423079818,16.4720456244149
8663786.0857767388,13.139426911036
8666036.0292454977,17.1833035589852
8668285.9727142546,12.3079144598641
8670535.9161830116,17.0540997625985
8672785.8596517686,14.3292920233407
8675035.8031205256,15.898345673243
8677285.7465892825,15.4273373724618
8679535.69005804,17.6492688299813
8681785.6335267965,13.8527829291024
8684035.5769955534,16.682525360743
8686285.52046431,13.9198681952157
8688535.4639330674,16.1985318304696
8690785.4074018244,14.0800473333993
8693035.3508705813,16.3295971991219
8695285.2943393383,14.9366986395516
8697535.2378080953,16.6802594305672
8699785.1812768523,14.9529339911141
8702035.12474561,16.9320294500985
8704285.0682143662,15.7630459906258
8706535.0116831232,15.2004391791024
8708784.95515188,15.1569287420907
8711034.898620639,16.4395138861336
8713284.842089396,15.1571423651375
8715534.7855581529,16.5182644964852
8717784.72902691,16.4005887152352
8720034.6724956669,16.6348111273446
8722284.6159644239,16.1216199042
8724534.55943318,15.8280102850594
8726784.5029019378,17.3505398871102
8729034.4463706948,16.9682156683602
8731284.3898394518,16.4274136664071
8733534.3333082087,16.9059064032235
8735784.2767769657,16.5846707464852
8738034.2202457227,16.0540387274422
8740284.16371448,17.9255368353524
8742534.1071832366,17.0183102728524
8744784.0506519936,17.1187207342782
8747033.99412075,16.118430817286
8749283.9375895076,16.3090359808602
8751533.8810582645,16.6363141180672
8753783.8245270215,17.6615445257821
8756033.76799578,16.4693066717782
8758283.7114645373,17.3840329291024
8760533.6549332943,15.6552426458993
8762783.5984020513,18.2159802557625
8765033.5418708082,15.4664227606453
8767283.4853395652,18.2859875799813
8769533.4288083222,16.0831753851571
8771783.37227708,17.3076092840828
8774033.3157458361,16.5937497259774
8776283.2592145931,18.713889801661
8778533.20268335,17.0200039984383
8780783.146152107,18.3055417181649
8783033.089620864,16.3702466131844
8785283.033089621,18.0730969549813
8787532.976558378,15.3395383001961
8789782.9200271349,17.8741070868172
8792032.8634958919,15.7119824530282
8794282.8069646489,18.6580655218758
8796532.7504334059,15.3079907538094
8798782.6939021628,18.896751129786
8801032.63737092,16.0846554876961
8803282.5808396786,18.7312008978524
8805532.5243084356,16.0020062567391
8807782.4677771926,19.036773407618
8810032.41124595,15.0294263006844
8812282.3547147065,18.5062482000985
8814532.2981834635,15.8468472601571
8816782.24165222,18.9514157416024
8819032.1851209775,15.5533444525399
8821282.1285897344,18.4005353094735
8823532.0720584914,15.7833096625008
8825782.0155272484,18.476356232325
8828031.9589960054,15.1044690252938
8830281.9024647623,19.0741955877938
8832531.84593352,15.718284332911
8834781.7894022763,19.295432770411
8837031.7328710333,14.3967587591805
8839281.67633979,20.0357739569344
8841531.6198085472,14.706695282618
8843781.5632773042,19.7902524115243
8846031.5067460611,14.4000928045907
8848281.45021482,18.8947522284188
8850531.393683577,14.0004269720711
8852781.3371523339,19.8953702093758
8855031.28062109,13.9381329657235
8857281.2240898479,19.0885769964852
8859531.1675586049,14.3353116156258
8861781.1110273618,19.1338421942391
8864031.0544961188,15.6834561468758
8866280.9979648758,19.3231122137703
8868530.9414336327,14.5669400335946
8870780.88490239,19.5545498968758
8873030.8283711467,14.7241894842782
8875280.7718399037,19.5678250433602
8877530.71530866,13.5349957586922
8879780.6587774176,20.7632901312508
8882030.6022461746,14.5675885321297
8884280.5457149316,19.5871579291024
8886530.4891836885,14.4252850653328
8888780.4326524455,19.7444150091805
8891030.3761212025,15.2557904364266
8893280.3195899613,19.9234845282235
8895530.2630587183,14.265777313868
8897780.2065274753,19.8117367865243
8900030.1499962322,14.130767548243
8902280.09346499,19.8003003241219
8904530.0369337462,14.4290616156258
8906779.9804025032,20.0419079901375
8909029.92387126,13.7066113592782
8911279.8673400171,20.1831433417
8913529.8108087741,13.8478695990243
8915779.7542775311,19.3676221014657
8918029.697746288,13.6765057684578
8920279.641215045,20.0091092230477
8922529.584683802,13.4513547064461
8924779.528152559,19.6894299627938
8927029.4716213159,14.0724408270516
8929279.4150900729,20.0226285101571
8931529.35855883,14.5873944403328
8933779.3020275868,20.2642132879891
8936029.2454963438,14.101958954493
8938279.1889651027,20.2586133124032
8940529.13243386,13.8724286200203
8942779.0759026166,20.6325223089852
8945029.0193713736,14.5764081122078
8947278.96284013,20.2139737250008
8949528.9063088875,12.5060193182625
8951778.8497776445,20.0091626288094
8954028.7932464015,13.1736600042977
8956278.7367151584,20.0253674627938
8958528.6801839154,13.9430768133797
8960778.6236526724,21.1510388495125
8963028.56712143,14.1817853094735
8965278.5105901863,19.5270535589852
8967528.4540589433,13.7791974188485
8969778.3975277,20.3735348822274
8972028.3409964573,13.693641388575
8974278.2844652142,20.4348218084969
8976528.2279339712,13.8130948187508
8978778.1714027282,19.8548657538094
8981028.1148714852,14.165191376368
8983278.058340244,20.5588528753914
8985528.001809001,13.7873303534188
8987777.9452777579,20.6812283636727
8990027.8887465149,13.3644330145516
8992277.8322152719,20.7235943915047
8994527.7756840289,15.8263775946297
8996777.7191527858,21.5090100409188
8999027.6626215428,14.9337842108407
9001277.6060903,21.1355511786141
9003527.5495590568,13.9394833685555
9005777.4930278137,21.2725445868172
9008027.43649657,15.6890408636727
9010277.3799653277,20.5588986517586
9012527.3234340847,13.3744580389657
9014777.2669028416,20.3934399725594
9017027.2103715986,13.6088864447274
9019277.1538403556,19.4820401312508
9021527.0973091125,14.2736889959969
9023777.04077787,20.2311932684578
9026026.9842466265,14.2521817328133
9028276.9277153853,20.5135876776375
9030526.8711841423,15.3081662298836
9032776.8146529,20.4920804144539
9035026.7581216563,16.0689313055672
9037276.7015904132,20.3164364935555
9039526.64505917,12.8034054876961
9041776.5885279272,20.0710065008797
9044026.5319966841,12.3936383368172
9046276.4754654411,20.4391858221688
9048526.4189341981,14.0327069403328
9050776.3624029551,20.6692349554696
9053026.305871712,13.6069485785164
9055276.249340469,20.1795193792977
9057526.192809226,13.6581647040047
9059776.136277983,19.92972537295
9062026.07974674,13.5392224432625
9064276.0232154969,19.6755673529305
9066525.9666842539,13.3257748724618
9068775.91015301,20.0713803412118
9071025.8536217678,13.4351575018563
9073275.7970905267,18.9898526312508
9075525.7405592836,13.9589306952157
9077775.68402804,19.7404629828133
9080025.6274967976,14.3372723700203
9082275.5709655546,19.726226532618
9084525.5144343115,12.4414822699227
9086775.4579030685,20.2049252630868
9089025.4013718255,13.1280896307625
9091275.3448405825,19.2048260809578
9093525.28830934,12.6790845038094
9095775.2317780964,19.0902554632821
9098025.1752468534,13.0225674750008
9100275.11871561,19.727447235743
9102525.0621843673,13.7208096625008
9104775.0056531243,19.8571698309578
9107024.9491218813,13.2994382025399
9109274.8925906383,18.9472195746102
9111524.8360593952,14.6054989935555
9113774.7795281522,18.6901547552743
9116024.72299691,14.3266217352547
9118274.666465668,19.779563629786
9120524.609934425,15.001617157618
9122774.553403182,20.5956036688485
9125024.4968719389,13.9593732000985
9127274.4403406959,19.6144253851571
9129524.3838094529,14.3827969671883
9131774.32727821,19.7746655584969
9134024.2707469668,14.7538907171883
9136274.2142157238,19.1860653998055
9138524.15768448,13.9297330023446
9140774.1011532377,18.8286664129891
9143024.0446219947,14.3444668890633
9145273.9880907517,17.9376217962899
9147523.9315595087,16.5127789618172
9149773.8750282656,19.2945782782235
9152023.8184970226,14.4017712713875
9154273.76196578,17.4860150458016
9156523.7054345366,15.1756436468758
9158773.6489032935,18.3005978705086
9161023.59237205,13.8425595404305
9163273.53584081,18.8520047308602
9165523.4793095663,14.2209241034188
9167773.4227783233,17.4069592596688
9170023.36624708,13.0797803045907
9172273.3097158372,17.7940442206063
9174523.2531845942,13.4334256292977
9176773.1966533512,17.8045270086922
9179023.1401221082,13.8088833929696
9181273.0835908651,18.0796582342782
9183523.0270596221,14.1799771429696
9185772.97052838,17.8909299017586
9188022.9139971361,13.5550305487313
9190272.857465893,17.2427212835946
9192522.80093465,14.2503811957039
9194772.744403407,18.0355145575203
9197022.687872164,14.7072674872078
9199272.63134092,17.2942196966805
9201522.5748096779,13.8380353094735
9203772.5182784349,15.9495083929696
9206022.4617471918,13.8397900702157
9208272.40521595,18.0611264349618
9210522.3486847077,15.5340954901375
9212772.2921534646,18.7666623236336
9215022.2356222216,14.5776211859383
9217272.1790909786,18.4718091131844
9219522.1225597356,14.3307339789071
9221772.0660284925,16.7824627997078
9224022.00949725,14.7294537665047
9226271.9529660065,16.8249508978524
9228521.8964347634,14.6715924383797
9230771.83990352,15.0949093939461
9233021.7833722774,14.9060055853524
9235271.7268410344,16.1683194281258
9237521.6703097913,16.0681225897469
9239771.6137785483,17.8466107489266
9242021.5572473053,15.2730481268563
9244271.5007160623,14.8500744940438
9246521.44418482,14.8894726874032
9248771.3876535762,15.5614239813485
9251021.3311223332,15.959983551661
9253271.274591092,17.1466748358407
9255521.218059849,15.9791867376961
9257771.161528606,16.1523739935555
9260021.1049973629,16.2412259222664
9262271.04846612,17.2926709295907
9264520.9919348769,16.3738705755868
9266770.9354036339,16.4481579901375
9269020.87887239,16.6169888617196
9271270.8223411478,16.1431271673836
9273520.7658099048,15.5950772406258
9275770.7092786618,16.3513638617196
9278020.6527474187,15.6506421209969
9280270.5962161757,16.1030270697274
9282520.5396849327,16.6033627630868
9284770.48315369,13.8058697821297
9287020.4266224466,15.0027310492196
9289270.3700912036,14.7876965643563
9291520.31355996,17.1827008368172
9293770.2570287175,15.778228485743
9296020.2004974745,17.0724942328133
9298270.1439662334,13.6541287542977
9300520.08743499,15.4064175726571
9302770.0309037473,14.8816754461922
9305019.9743725043,16.3184353949227
9307269.9178412613,15.5770260931649
9309519.8613100182,15.8330762030282
9311769.8047787752,14.2381283880868
9314019.7482475322,15.7432248236336
9316269.69171629,13.3514325262703
9318519.6351850461,15.673736298243
9320769.5786538031,13.3866498114266
9323019.52212256,16.0855481268563
9325269.465591317,14.2463147284188
9327519.409060074,16.6413113714852
9329769.352528831,13.9950482489266
9332019.295997588,16.049827301661
9334269.2394663449,13.3279492499032
9336519.1829351019,16.3801877142586
9338769.1264038589,14.4537121893563
9341019.0698726159,17.1875073553719
9343269.0133413747,10.5018231512703
9345518.9568101317,17.3303067328133
9347768.9002788886,13.5149914862313
9350018.8437476456,17.0557934881844
9352268.7872164026,10.730735504786
9354518.73068516,16.0411526800789
9356768.6741539165,10.5187222601571
9359018.6176226735,16.4079053045907
9361268.56109143,12.5329434515633
9363518.5045601875,15.5808255316414
9365768.4480289444,11.7364117743172
9368018.3914977014,15.9606396795907
9370268.3349664584,11.8734051825203
9372518.2784352154,16.6283719183602
9374768.2219039723,12.3419186712899
9377018.16537273,16.9034955145516
9379268.1088414863,14.0871197821297
9381518.0523102432,16.2567364813485
9383767.995779,13.3662030340828
9386017.9392477572,16.9913479925789
9388267.8827165142,13.9873578192391
9390517.826185273,16.4696423651375
9392767.76965403,12.948035919825
9395017.713122787,17.6913678290047
9397267.6565915439,11.6905667425789
9399517.6000603,17.0053555609383
9401767.5435290579,12.240516388575
9404017.4869978148,18.4320981146493
9406267.4304665718,15.9123456122078
9408517.3739353288,18.1285016180672
9410767.3174040858,12.3283688666024
9413017.2608728427,16.4275357367196
9415267.2043416,11.5768963934578
9417517.1478103567,17.2421261908211
9419767.0912791137,14.1800000311532
9422017.03474787,16.4499585272469
9424266.9782166276,11.2270962835946
9426516.9216853846,16.5287854315438
9428766.8651541416,13.4550244452157
9431016.8086228985,18.2870709540047
9433266.7520916555,13.6923443915047
9435516.6955604143,16.5686566473641
9437766.6390291713,13.5981366278328
9440016.5824979283,16.9470212103524
9442266.5259666853,13.0488202215828
9444516.4694354422,17.3937298895516
9446766.4129042,13.4082867743172
9449016.3563729562,17.7808148504891
9451266.2998417132,14.2330319525399
9453516.24331047,17.4336011053719
9455766.1867792271,12.9639355780282
9458016.1302479841,17.0383984686532
9460266.0737167411,13.765418732325
9462516.017185498,19.1616513373055
9464765.960654255,16.0849759222664
9467015.904123012,17.2963788153328
9469265.847591769,15.6926800848641
9471515.7910605259,17.6863782049813
9473765.7345292829,15.2916791083016
9476015.67799804,18.2697674872078
9478265.6214667968,15.5740582586922
9480515.5649355557,17.0064770819344
9482765.5084043127,16.9993588568368
9485015.45187307,19.122466766993
9487265.3953418266,16.652137482325
9489515.3388105836,18.1936185003914
9491765.28227934,14.9947964789071
9494015.2257480975,17.6093823553719
9496265.1692168545,17.7665707708993
9498515.1126856115,18.5330273749032
9500765.0561543684,18.4575650335946
9503014.9996231254,18.9230267645516
9505264.9430918824,17.1826474310555
9507514.88656064,18.9945752264657
9509764.8300293963,18.1673581244149
9512014.7734981533,19.4659955145516
9514264.71696691,18.8598019720711
9516514.6604356673,19.5724713446297
9518764.6039044242,20.3709103705086
9521014.5473731812,19.8635708929696
9523264.4908419382,22.4679944159188
9525514.434310697,21.1798321844735
9527764.377779454,20.9415051581063
9530014.321248211,20.5272366644539
9532264.2647169679,22.1937863470711
9534514.2081857249,18.5049435736336
9536764.1516544819,21.397239411036
9539014.0951232389,20.1061703802743
9541264.0385919958,20.0219876410164
9543513.9820607528,20.6881024481453
9545763.92552951,19.7402264715828
9548013.8689982668,18.417144501368
9550263.8124670237,18.6877591253914
9552513.75593578,18.3011242987313
9554763.6994045377,19.5532376410164
9557013.6428732947,18.7042081000008
9559263.5863420516,18.7668912054696
9561513.5298108086,21.3233258368172
9563763.4732795656,18.6872098089852
9566013.4167483225,20.776878082911
9568263.36021708,20.2739178778328
9570513.3036858384,18.9595868231453
9572763.2471545953,20.1070019842782
9575013.1906233523,17.8344418646493
9577263.13409211,19.2712170721688
9579513.0775608663,17.5715787054696
9581763.0210296232,19.5245282293953
9584012.96449838,18.6653287054696
9586262.9079671372,20.1602627875008
9588512.8514358941,18.6147381903328
9590762.7949046511,20.4470212103524
9593012.7383734081,19.2388455511727
9595262.6818421651,20.3106457831063
9597512.625310922,19.9705502630868
9599762.568779679,20.2048031927743
9602012.512248436,18.8512189032235
9604262.455717193,21.1488034369149
9606512.39918595,19.6774365545907
9608762.3426547069,21.1636654974618
9611012.2861234639,18.3501889349618
9613262.22959222,20.256629669825
9615512.17306098,18.4580914618172
9617762.1165297367,21.7836987616219
9620012.0599984936,17.8505704046883
9622262.00346725,20.8839490057625
9624511.9469360076,17.341949188868
9626761.8904047646,20.6225049139657
9629011.8338735215,17.1299588324227
9631261.7773422785,20.8859936834969
9633511.7208110355,17.1724316717782
9635761.6642797925,19.803016388575
9638011.60774855,16.6856228949227
9640261.5512173064,20.4940259100594
9642511.4946860634,16.568153107325
9644761.43815482,21.1602780462899
9647011.3816235773,18.9953076483407
9649261.3250923343,20.7243573309578
9651511.2685610913,17.887603485743
9653761.2120298482,21.4749676825203
9656011.1554986052,18.5451581122078
9658261.0989673622,20.8645627142586
9660511.042436121,18.1732327582039
9662760.985904878,20.9186703802743
9665010.929373635,16.8139645697274
9667260.872842392,20.8942486883797
9669510.8163111489,17.1210782171883
9671760.7597799059,21.2493664862313
9674010.7032486629,15.623687470118
9676260.64671742,20.8890378119149
9678510.5901861768,16.2187039496102
9680760.5336549338,19.65628787295
9683010.47712369,16.1826626898446
9685260.4205924477,20.7660519720711
9687510.3640612047,14.4715344549813
9689760.3075299617,20.9713818670907
9692010.2509987187,15.6016614081063
9694260.1944674756,20.3856961371102
9696510.1379362326,14.4081723333993
9698760.08140499,20.1664349676766
9701010.0248737466,14.9580990912118
9703259.9683425035,20.7323758246102
9705509.9118112624,14.9773022772469
9707759.85528002,20.7152325750985
9710009.7987487763,13.9713894964852
9712259.7422175333,19.4955746771493
9714509.68568629,14.6885525824227
9716759.6291550472,20.452659332911
9719009.5726238042,14.8560711981453
9721259.5160925612,20.5460278631844
9723509.4595613182,14.875282013575
9725759.4030300751,20.5332638861336
9728009.3464988321,15.0064541937508
9730259.28996759,19.6043927313485
9732509.2334363461,15.2757565619149
9734759.176905103,20.948264801661
9737009.12037386,14.9954297186532
9739259.063842617,20.45999881045
9741509.0073113739,14.0462262274422
9743758.95078013,21.0390317083993
9746008.8942488879,14.836089813868
9748258.8377176449,20.6045682074227
9750508.7811864037,15.0632321478524
9752758.72465516,20.127952301661
9755008.6681239177,14.5487973333993
9757258.6115926746,19.8825223089852
9759508.5550614316,17.993804657618
9761758.4985301886,20.3582913519539
9764008.4419989455,14.720985138575
9766258.3854677025,20.3498685003914
9768508.32893646,15.3509060980477
9770758.2724052165,19.5736920477547
9773008.2158739734,14.9397122503914
9775258.15934273,20.3591992499032
9777508.1028114874,13.9120022894539
9779758.0462802444,19.8752972723641
9782007.9897490013,14.7832791449227
9784257.9332177583,20.1518933417
9786507.8766865153,15.2881466986336
9788757.8201552723,21.0115429999032
9791007.76362403,14.7199093939461
9793257.7070927862,21.5571210028328
9795507.650561545,14.8336331488289
9797757.594030302,20.2676846625008
9800007.537499059,15.4330365301766
9802257.480967816,20.1850888373055
9804507.4244365729,16.6605679632821
9806757.36790533,20.4093167425789
9809007.3113740869,15.8393170477547
9811257.2548428439,20.6669995428719
9813507.1983116,15.1300122381844
9815757.1417803578,20.1409299017586
9818007.0852491148,13.753326141993
9820257.0287178718,19.5974118353524
9822506.9721866287,13.714378082911
9824756.9156553857,20.4585263373055
9827006.8591241427,12.9803845526375
9829256.8025929,19.24906131045
9831506.7460616566,14.5438000799813
9833756.6895304136,20.4911267401375
9836006.63299917,13.3895718695321
9838256.5764679275,19.5477368475594
9840506.5199366864,13.6734234930672
9842756.4634054434,19.271766388575
9845006.4068742,13.7566067816414
9847256.3503429573,19.5789029242196
9849506.2938117143,13.4690091253914
9851756.2372804713,19.720237457911
9854006.1807492282,15.0193554999032
9856256.1242179852,19.6565625311532
9858506.0676867422,13.9625699164071
9860756.0111555,19.9694897772469
9863005.9546242561,13.9279553534188
9865255.8980930131,19.6150204779305
9867505.84156177,14.2612454535164
9869755.785030527,20.1096951605477
9872005.728499284,14.2251965643563
9874255.671968041,19.1023404242196
9876505.615436798,13.3603512884774
9878755.5589055549,20.9885556341805
9881005.5023743119,14.1269299627938
9883255.4458430689,19.6351163031258
9885505.3893118277,13.3362424017586
9887755.3327805847,18.9840008856453
9890005.2762493417,15.9146191717782
9892255.2197180986,19.1471631170907
9894505.1631868556,14.4244839789071
9896755.1066556126,18.5178525091805
9899005.05012437,14.9380719305672
9901254.9935931265,18.2026440741219
9903504.9370618835,15.1463162542977
9905754.88053064,18.9430539251961
9908004.8239993975,15.0506512762703
9910254.7674681544,19.4697339178719
9912504.7109369114,14.4707944037118
9914754.6544056684,19.6997830511727
9917004.5978744254,15.2082974554696
9919254.5413431823,19.6652066351571
9921504.48481194,15.4630658270516
9923754.4282806963,18.2390668036141
9926004.3717494532,15.3615872503914
9928254.31521821,18.8631512762703
9930504.2586869691,15.860633576075
9932754.202155726,18.3094555975594
9935004.145624483,15.8449475409188
9937254.08909324,18.4246518255868
9939504.032561997,14.4464261175789
9941753.9760307539,19.0196759344735
9944003.91949951,15.2421109320321
9946253.8629682679,18.6404416205086
9948503.8064370248,14.5066754461922
9950753.7499057818,17.3597256781258
9953003.6933745388,16.3114697577157
9955253.6368432958,17.8151394964852
9957503.5803120527,15.9482571722664
9959753.52378081,17.7805707098641
9962003.4672495667,16.5898129583993
9964253.4107183237,16.9011380316414
9966503.35418708,14.5166012884774
9968753.2976558376,17.6604687811532
9971003.2411245946,16.5191723944344
9973253.1845933516,17.3656155707039
9975503.1280621085,16.0919797064461
9977753.0715308674,17.0329434515633
9980003.0149996243,14.8795849920907
9982252.9584683813,17.9841839911141
9984502.9019371383,15.6752698065438
9986752.8454058953,16.6132962347664
9989002.7888746522,16.4796750189461
9991252.73234341,17.1370694281258
9993502.6758121662,16.8260571600594
9995752.6192809232,16.8378522040047
9998002.56274968,16.1851346136727
10000252.506218437,16.6302106024422
10002502.449687194,16.4078137518563
10004752.393155951,16.9517132879891
10007002.336624708,16.9067151190438
10009252.280093465,16.9736859442391
10011502.223562222,15.8788449408211
10013752.167030979,16.435828888575
10016002.110499736,16.8066937567391
10018252.053968493,17.0030743719735
10020501.99743725,16.0609051825203
10022751.940906009,17.6604764105477
10025001.884374766,16.2064740301766
10027251.827843523,17.0135724188485
10029501.77131228,16.0379635931649
10031751.714781037,17.2841794134774
10034001.658249794,18.1538006903328
10036251.601718551,16.9193799139657
10038501.545187308,17.3004147650399
10040751.488656064,17.752708161036
10043001.432124821,17.6931759955086
10045251.375593578,18.0247876288094
10047501.319062335,17.7820279242196
10049751.262531092,18.3506543280282
10052001.205999849,19.9705731512703
10054251.149468606,19.2799679876961
10056501.092937363,19.9794461371102
10058751.03640612,18.166297638575
10061000.979874877,20.3445813299813
10063250.923343634,16.0973050238289
10065500.866812391,19.1451260687508
10067750.81028115,16.9059369208016
10070000.753749907,17.6068799139657
10072250.697218664,16.0350949408211
10074500.640687421,17.518333161036
10076750.584156178,15.2355191351571
10079000.527624935,16.3377835394539
10081250.471093692,15.1353451849618
10083500.414562449,17.6495129706063
10085750.358031206,16.1257245184578
10088000.301499963,16.4020764471688
10090250.24496872,16.5330273749032
10092500.188437477,16.3469769598641
10094750.131906234,13.6279370428719
10097000.075374991,16.4721829535164
10099250.018843748,16.1741864325203
10101499.962312505,17.3782345892586
10103749.905781262,14.3102185370125
10105999.849250019,16.8374707342782
10108249.792718776,11.5505368353524
10110499.736187533,17.1226269842782
10112749.679656291,12.7793881537118
10114999.623125048,16.8857724310555
10117249.566593805,11.869292938868
10119499.510062562,16.8772046209969
10121749.453531319,12.8044201971688
10123999.397000076,16.8555523993172
10126249.340468833,13.922759735743
10128499.28393759,17.4577023626961
10130749.227406347,15.6430966498055
10132999.170875104,18.1209103705086
10135249.114343861,12.9764630438485
10137499.057812618,19.1883542181649
10139749.001281375,14.1995083929696
